Currency,Date,Open,High,Low,Close,OHLCVolatility
JPY,2024-09-25,87.0225,87.5997,86.2281,87.7308,0.1676
JPY,2024-09-26,87.2922,87.479,87.5332,87.1292,0.1128
JPY,2024-09-27,85.5469,85.6747,85.7431,85.239,0.0553
JPY,2024-09-30,86.4354,86.636,86.6439,87.0946,0.1969
JPY,2024-10-01,84.6145,84.4332,84.7991,83.6746,0.1915
JPY,2024-10-02,86.0283,86.096,86.8302,86.6637,0.088
JPY,2024-10-03,86.282,86.6207,85.4017,84.9732,0.001
JPY,2024-10-04,86.4059,87.5062,85.5865,86.6156,0.1254
JPY,2024-10-07,87.0292,86.7424,86.591,87.5347,0.203
JPY,2024-10-08,88.9818,89.378,89.0362,88.9562,0.0615
JPY,2024-10-09,85.5274,85.5227,85.5894,85.6797,0.1089
JPY,2024-10-10,87.3431,87.5432,87.1478,87.0152,0.1578
JPY,2024-10-11,87.0472,86.8136,87.1763,86.7435,0.0827
JPY,2024-10-14,85.4028,85.3647,84.7656,85.6654,0.1597
EUR,2024-01-01,71.7538,71.8851,71.3586,71.6506,0.1633
EUR,2024-01-02,70.3202,69.3007,70.1873,71.7429,0.1963
EUR,2024-01-03,71.8683,72.6864,71.624,72.0656,0.1191
EUR,2024-01-04,70.5868,71.0947,69.7849,70.4474,0.1275
EUR,2024-01-05,70.9034,71.404,71.4254,68.6073,0.1225
EUR,2024-01-08,69.6822,69.6281,69.5561,69.2289,0.2226
EUR,2024-01-09,71.2297,71.5799,70.7186,70.0908,0.202
EUR,2024-01-10,70.8271,71.3624,71.1631,69.2734,0.1909
EUR,2024-01-11,71.2793,71.0283,71.5142,72.4048,0.0905
EUR,2024-01-12,72.5456,72.2953,72.0264,72.217,0.1802
EUR,2024-01-15,70.3588,70.4774,70.1383,69.3566,0.187
EUR,2024-01-16,70.3897,70.4754,70.6869,67.8274,0.1404
EUR,2024-01-17,73.3155,73.9078,73.1252,73.0526,0.1511
EUR,2024-01-18,71.45,71.0596,70.6929,72.1654,0.1859
EUR,2024-01-19,71.3414,71.5512,70.805,71.9332,0.1323
EUR,2024-01-22,70.3293,70.5802,69.3548,69.0902,0.0766
EUR,2024-01-23,71.0677,71.2931,70.781,71.3116,0.1388
EUR,2024-01-24,72.3928,71.7923,72.607,72.2895,0.0678
EUR,2024-01-25,70.7271,71.7578,70.5166,70.9578,0.087
EUR,2024-01-26,70.2865,70.299,70.2454,71.5682,0.1779
EUR,2024-01-29,69.7915,70.1147,69.3423,70.9316,0.229
EUR,2024-01-30,69.8878,69.6824,70.3166,69.6538,0.1733
EUR,2024-01-31,71.8902,72.0523,71.8502,72.042,0.1082
EUR,2024-02-01,72.9924,72.3886,72.7001,75.0161,0.1503
EUR,2024-02-02,70.7129,70.7341,70.6031,72.0857,0.0394
EUR,2024-02-05,72.4363,71.9244,72.3697,72.0071,0.1794
EUR,2024-02-06,69.3048,69.7359,68.0926,67.9416,0.1595
EUR,2024-02-07,70.2409,70.6539,70.0314,69.5994,0.1744
EUR,2024-02-08,72.7073,72.8118,72.1474,71.414,0.1022
EUR,2024-02-09,71.3753,72.3174,70.9975,71.0623,0.15
EUR,2024-02-12,69.6525,70.1548,69.0113,69.2004,0.1265
EUR,2024-02-13,71.1688,71.1504,71.0019,73.2685,0.1376
EUR,2024-02-14,70.5446,70.4208,69.9725,70.3633,0.1175
EUR,2024-02-15,72.2242,73.134,72.3244,70.3577,0.2004
EUR,2024-02-16,70.2183,70.8136,71.0033,71.1109,0.0894
EUR,2024-02-19,71.6337,71.8408,71.9106,71.2266,0.1843
EUR,2024-02-20,71.0088,71.501,69.8206,69.4446,0.2309
EUR,2024-02-21,71.0073,70.7579,71.4724,70.8181,0.1961
EUR,2024-02-22,70.7754,71.7309,71.3009,70.7633,0.0874
EUR,2024-02-23,71.2665,71.91,71.2769,68.6623,0.1599
EUR,2024-02-26,71.3396,71.7418,70.5218,70.2686,0.184
EUR,2024-02-27,72.0954,71.4061,71.7356,71.5912,0.1459
EUR,2024-02-28,71.2506,71.207,71.3884,71.2847,0.0956
EUR,2024-02-29,69.8171,70.3568,70.1915,70.4834,0.1731
EUR,2024-03-01,69.1771,69.0383,68.38,68.1959,0.1268
EUR,2024-03-04,71.365,71.9567,71.2907,70.7675,0.2211
EUR,2024-03-05,72.6418,73.3312,72.3992,71.8335,0.1085
EUR,2024-03-06,71.4254,71.8346,70.5246,72.0759,0.0748
EUR,2024-03-07,71.9549,71.6558,71.9468,72.2051,0.2498
EUR,2024-03-08,74.0128,74.5162,73.9044,74.5473,0.1944
EUR,2024-03-11,70.5822,71.6798,70.2672,71.08,0.1833
EUR,2024-03-12,71.3245,71.944,71.4331,70.7662,0.095
EUR,2024-03-13,71.3424,71.9319,70.9135,73.0169,0.1497
EUR,2024-03-14,71.5717,71.2258,71.5652,72.2672,0.1925
EUR,2024-03-15,70.6089,70.7731,71.1679,70.2519,0.1945
EUR,2024-03-18,71.4781,71.9284,71.2532,71.4852,0.117
EUR,2024-03-19,71.6017,72.0122,71.1557,71.0757,0.0423
EUR,2024-03-20,72.0001,71.9606,72.2315,72.6935,0.1304
EUR,2024-03-21,71.9628,72.4713,71.4211,70.5969,0.2106
EUR,2024-03-22,71.1642,71.1795,70.8925,69.3879,0.1704
EUR,2024-03-25,69.8735,69.3972,70.4347,70.9862,0.1185
EUR,2024-03-26,72.4366,72.3687,73.0903,71.3201,0.2118
EUR,2024-03-27,70.747,70.6729,70.467,71.2488,0.2059
EUR,2024-03-28,72.3514,72.3715,72.8144,71.9379,0.163
EUR,2024-03-29,69.9392,69.6606,69.5673,69.8905,0.1516
EUR,2024-04-01,70.1444,70.2292,70.4065,71.0346,0.2018
EUR,2024-04-02,69.0567,68.792,69.605,68.4067,0.1458
EUR,2024-04-03,69.4533,69.1923,69.7552,69.6605,0.1535
EUR,2024-04-04,70.1812,70.4696,70.2545,69.9095,0.2337
EUR,2024-04-05,72.2434,71.7936,71.6285,73.0548,0.0926
EUR,2024-04-08,71.7217,72.6907,72.083,70.8042,0.2009
EUR,2024-04-09,71.1744,71.6501,70.8041,71.5651,0.0837
EUR,2024-04-10,71.9502,72.735,71.8649,71.9068,0.0734
EUR,2024-04-11,71.4172,71.9032,71.2483,72.5415,0.1333
EUR,2024-04-12,71.4675,71.1577,71.2793,71.2932,0.1613
EUR,2024-04-15,70.5334,70.6676,69.9204,70.0966,0.0697
EUR,2024-04-16,72.6525,73.5432,73.0986,73.3422,0.1249
EUR,2024-04-17,71.1664,71.5135,71.0836,70.3826,0.1155
EUR,2024-04-18,69.9867,69.7708,69.8203,69.271,0.1841
EUR,2024-04-19,72.3902,72.3001,72.0705,72.8898,0.1736
EUR,2024-04-22,70.9789,71.5502,70.5377,69.7412,0.1935
EUR,2024-04-23,71.7902,71.6086,71.5712,72.4735,0.1395
EUR,2024-04-24,71.9759,73.3578,72.1689,70.5948,0.1652
EUR,2024-04-25,71.6245,71.709,70.6978,70.2859,0.1846
EUR,2024-04-26,70.297,71.3567,69.1008,69.5304,0.1225
EUR,2024-04-29,71.7625,71.7689,71.5852,71.7879,0.054
EUR,2024-04-30,70.8891,70.7442,70.9356,72.3327,0.0872
EUR,2024-05-01,71.7161,71.7766,71.656,72.5065,0.167
EUR,2024-05-02,71.4735,72.1576,71.4392,70.8613,0.0957
EUR,2024-05-03,70.0775,71.752,69.2552,68.7264,0.0839
EUR,2024-05-06,71.3848,71.8584,70.9103,71.1298,0.1437
EUR,2024-05-07,71.2308,71.4737,72.1404,71.001,0.1074
EUR,2024-05-08,71.0781,72.7708,70.6944,70.7646,0.1961
EUR,2024-05-09,71.3856,71.7956,70.8822,73.4421,0.0935
EUR,2024-05-10,71.3765,71.1134,70.8988,70.4579,0.1291
EUR,2024-05-13,70.6078,71.2957,69.9486,69.3621,0.1527
EUR,2024-05-14,70.1933,69.7641,70.1018,69.8848,0.2713
EUR,2024-05-15,71.3359,70.8471,71.4183,72.3573,0.2544
EUR,2024-05-16,69.3169,68.577,68.1814,69.7065,0.1066
EUR,2024-05-17,71.4375,70.3197,71.2359,71.7654,0.1962
EUR,2024-05-20,69.889,70.1319,70.1517,70.1444,0.1052
EUR,2024-05-21,70.4948,70.1969,69.9692,71.3533,0.1383
EUR,2024-05-22,70.9411,70.4169,70.891,70.8909,0.281
EUR,2024-05-23,69.7909,70.723,69.0925,70.0716,0.2379
EUR,2024-05-24,71.275,71.6696,71.1016,72.4986,0.2048
EUR,2024-05-27,70.2772,69.8176,70.1787,69.4772,0.1468
EUR,2024-05-28,72.1403,72.1117,71.9618,72.1984,0.1924
EUR,2024-05-29,68.656,68.5527,68.3504,69.8561,0.1254
EUR,2024-05-30,69.0264,69.5362,69.144,67.8367,0.1188
EUR,2024-05-31,70.7184,70.616,71.6212,71.6155,0.2137
EUR,2024-06-03,71.5544,71.1856,71.4552,71.5479,0.1799
EUR,2024-06-04,71.5713,71.4042,71.3303,72.0285,0.2228
EUR,2024-06-05,71.6074,72.2019,71.3655,73.0179,0.1705
EUR,2024-06-06,70.0418,70.9435,69.4929,69.5988,0.126
EUR,2024-06-07,71.1995,71.6311,70.9008,71.5108,0.235
EUR,2024-06-10,71.9745,72.2698,71.3038,70.9419,0.1699
EUR,2024-06-11,72.7122,72.8032,72.936,72.0601,0.0955
EUR,2024-06-12,70.1181,70.1329,70.6209,70.1338,0.1951
EUR,2024-06-13,69.9952,70.9548,69.5398,71.0257,0.1171
EUR,2024-06-14,71.7574,71.4115,71.1123,71.9293,0.1777
EUR,2024-06-17,69.7273,69.4798,69.2287,68.779,0.1732
EUR,2024-06-18,69.5358,70.1599,69.952,70.0881,0.1813
EUR,2024-06-19,70.2061,70.6972,69.8759,69.6673,0.0996
EUR,2024-06-20,68.9403,69.3151,69.5227,69.0356,0.1368
EUR,2024-06-21,71.5821,71.631,71.5468,72.3139,0.1668
EUR,2024-06-24,71.2191,71.6537,71.7869,71.9759,0.1806
EUR,2024-06-25,69.8862,69.9642,69.7059,69.7517,0.1667
EUR,2024-06-26,72.3343,73.0752,72.7904,72.9563,0.2164
EUR,2024-06-27,71.2897,72.0352,70.0836,72.3134,0.1625
EUR,2024-06-28,71.948,72.2204,71.736,71.5966,0.2282
EUR,2024-07-01,70.0845,71.0507,69.6345,68.6852,0.1684
EUR,2024-07-02,68.8029,69.3156,68.1603,68.2105,0.1562
EUR,2024-07-03,72.8571,72.8042,73.1865,74.3387,0.2481
EUR,2024-07-04,70.9066,71.6123,70.0359,70.1641,0.1257
EUR,2024-07-05,72.1338,73.1763,71.6523,71.254,0.2494
EUR,2024-07-08,70.3719,70.4044,70.0008,71.9261,0.1927
EUR,2024-07-09,71.3178,71.7494,71.096,71.8759,0.0235
EUR,2024-07-10,70.6063,70.927,70.9818,70.9926,0.1398
EUR,2024-07-11,72.6584,73.6449,72.6913,72.5075,0.1463
EUR,2024-07-12,70.4513,70.7488,70.6304,69.3206,0.1811
EUR,2024-07-15,71.5324,71.3303,70.8848,70.9009,0.1627
EUR,2024-07-16,71.7233,71.9064,71.2959,71.2068,0.1402
EUR,2024-07-17,70.6971,70.5238,70.5854,69.1484,0.1254
EUR,2024-07-18,70.618,70.6899,70.5388,70.5563,0.174
EUR,2024-07-19,71.7774,71.6525,72.179,70.7354,0.1256
EUR,2024-07-22,70.551,70.366,70.999,70.0949,0.1591
EUR,2024-07-23,71.4979,71.4192,71.5044,70.5712,0.1484
EUR,2024-07-24,70.0545,70.541,70.7474,69.6949,0.1651
EUR,2024-07-25,71.0867,72.6333,70.7118,70.0827,0.1452
EUR,2024-07-26,69.1267,69.2864,69.3432,70.0421,0.1225
EUR,2024-07-29,70.7861,70.6684,69.7167,70.4649,0.2416
EUR,2024-07-30,71.7171,72.1581,71.3327,72.1109,0.0536
EUR,2024-07-31,70.624,71.2466,70.4485,69.2188,0.1474
EUR,2024-08-01,72.607,73.4305,72.438,73.5585,0.1317
EUR,2024-08-02,69.199,68.9368,68.2176,68.925,0.1378
EUR,2024-08-05,70.6031,71.7551,69.5901,72.8219,0.142
EUR,2024-08-06,71.1985,70.6402,70.2601,70.0308,0.1608
EUR,2024-08-07,69.8056,69.7112,70.0242,69.1977,0.123
EUR,2024-08-08,70.3546,70.9713,70.7071,70.5752,0.2109
EUR,2024-08-09,70.3897,70.2308,70.305,71.5694,0.1597
EUR,2024-08-12,70.3717,70.8136,70.7228,71.0531,0.1704
EUR,2024-08-13,70.5951,70.3758,70.8384,71.1299,0.2114
EUR,2024-08-14,70.2656,70.6948,71.1091,69.681,0.1484
EUR,2024-08-15,69.9932,69.725,70.1271,70.2854,0.1406
EUR,2024-08-16,68.6647,67.8043,68.7681,69.1224,0.0126
EUR,2024-08-19,70.4032,70.3401,69.509,70.0182,0.1691
EUR,2024-08-20,71.0442,70.1789,70.4601,71.2596,0.1754
EUR,2024-08-21,74.8291,73.9871,73.7668,74.5417,0.1644
EUR,2024-08-22,70.8574,70.8453,70.9423,71.1869,0.0741
EUR,2024-08-23,71.6535,71.6454,72.0185,71.2035,0.2129
EUR,2024-08-26,70.3676,70.7468,70.5331,71.1255,0.1843
EUR,2024-08-27,72.7515,72.8637,72.2172,72.8496,0.2148
EUR,2024-08-28,70.1841,70.7566,70.0814,70.1199,0.1546
EUR,2024-08-29,71.1552,71.297,70.8478,72.7333,0.1993
EUR,2024-08-30,71.7721,71.7443,72.0167,72.7274,0.1938
EUR,2024-09-02,72.3756,72.2736,72.2904,70.7361,0.1304
EUR,2024-09-03,71.8995,71.8662,71.3792,71.709,0.1662
EUR,2024-09-04,69.7552,69.9978,71.0508,69.5683,0.0685
EUR,2024-09-05,72.1089,72.6976,71.6756,73.6299,0.1026
EUR,2024-09-06,72.6503,73.3164,72.5686,73.7859,0.0947
EUR,2024-09-09,70.0784,69.9741,70.1429,69.0218,0.2112
EUR,2024-09-10,70.6441,71.0203,70.7292,68.8235,0.1635
EUR,2024-09-11,68.9907,69.1563,69.4748,70.9779,0.1956
EUR,2024-09-12,71.0087,71.8405,71.2318,71.5521,0.16
EUR,2024-09-13,71.1669,72.0031,70.6007,71.4557,0.0673
EUR,2024-09-16,69.9429,70.0815,69.6962,68.8127,0.2706
EUR,2024-09-17,72.4193,72.9204,72.1833,72.2071,0.1024
EUR,2024-09-18,70.9804,71.3093,71.4013,71.3146,0.1422
EUR,2024-09-19,68.9951,68.7649,69.0019,70.8828,0.1778
EUR,2024-09-20,69.5674,70.0104,70.1411,70.6501,0.1264
EUR,2024-09-23,70.8093,71.6722,71.2529,69.4122,0.1208
EUR,2024-09-24,71.9413,71.3816,73.1574,71.4901,0.1776
EUR,2024-09-25,72.1032,72.0716,72.1089,73.2571,0.0565
EUR,2024-09-26,70.5144,70.8096,70.0898,70.0046,0.1517
EUR,2024-09-27,68.4146,68.2855,67.9878,67.4323,0.1529
EUR,2024-09-30,71.3498,71.3785,71.0646,70.3871,0.1397
EUR,2024-10-01,71.5131,71.7916,71.6064,71.7373,0.1857
EUR,2024-10-02,68.853,69.6325,68.8211,69.2785,0.2099
EUR,2024-10-03,69.5312,69.3765,69.4755,68.7475,0.2367
EUR,2024-10-04,70.0461,69.9684,69.7439,68.844,0.1302
EUR,2024-10-07,71.2204,71.2539,71.0671,70.691,0.0743
EUR,2024-10-08,71.2245,72.302,71.0153,71.4498,0.1846
EUR,2024-10-09,69.6336,70.6848,69.3324,71.2654,0.1133
EUR,2024-10-10,72.721,73.3085,72.2445,72.955,0.1376
EUR,2024-10-11,72.1034,72.3736,72.887,70.9863,0.1407
EUR,2024-10-14,71.2129,71.3846,70.4034,69.2618,0.1572
GBP,2024-01-01,81.8155,82.3954,81.6627,82.2351,0.1068
GBP,2024-01-02,84.913,85.6338,84.4212,84.7834,0.179
GBP,2024-01-03,82.9266,83.5544,81.9019,83.9972,0.1135
GBP,2024-01-04,83.9949,83.5483,83.5087,84.4455,0.0565
GBP,2024-01-05,82.4717,82.5301,82.4221,81.2622,0.1694
GBP,2024-01-08,83.885,83.9878,84.0629,84.9337,0.2328
GBP,2024-01-09,83.1499,83.0438,82.7043,82.7919,0.143
GBP,2024-01-10,84.3731,83.6185,83.514,84.4458,0.1294
GBP,2024-01-11,83.5443,83.7255,84.2099,85.0392,0.1521
GBP,2024-01-12,84.0765,84.7523,84.3871,84.55,0.1366
GBP,2024-01-15,84.4803,83.6166,84.3298,83.8774,0.1716
GBP,2024-01-16,84.1035,83.9497,84.2596,83.9929,0.1052
GBP,2024-01-17,84.4755,84.4909,85.729,84.1007,0.0981
GBP,2024-01-18,82.0022,81.5835,81.7475,83.3309,0.1657
GBP,2024-01-19,83.027,83.4549,83.0565,82.3324,0.0923
GBP,2024-01-22,81.8817,81.8867,81.6026,81.785,0.1292
GBP,2024-01-23,82.6877,83.1919,83.1463,83.4638,0.0999
GBP,2024-01-24,82.8811,82.3477,82.9318,83.8564,0.1758
GBP,2024-01-25,84.6119,85.073,84.9637,84.2811,0.111
GBP,2024-01-26,84.9641,84.5657,84.3172,85.857,0.2415
GBP,2024-01-29,83.2238,83.78,81.883,82.6062,0.0732
GBP,2024-01-30,81.7535,82.3098,82.4951,81.3812,0.1719
GBP,2024-01-31,83.8187,84.2314,83.5075,85.0975,0.1024
GBP,2024-02-01,82.9565,82.7702,82.3414,83.8569,0.1726
GBP,2024-02-02,84.817,84.428,83.7834,86.3402,0.1868
GBP,2024-02-05,85.4153,84.787,85.4775,84.68,0.1861
GBP,2024-02-06,82.5833,83.1621,81.6981,83.2786,0.1642
GBP,2024-02-07,82.6456,82.4222,81.8208,83.425,0.148
GBP,2024-02-08,83.2156,82.4027,83.551,85.127,0.086
GBP,2024-02-09,83.823,84.5267,84.2504,84.0077,0.1969
GBP,2024-02-12,83.646,85.2802,84.2803,84.7047,0.1414
GBP,2024-02-13,84.4054,84.8261,84.572,84.6344,0.0571
GBP,2024-02-14,84.2367,84.5858,83.7174,85.2949,0.1684
GBP,2024-02-15,83.7816,83.541,83.9377,84.9683,0.2218
GBP,2024-02-16,83.3954,83.6184,83.6477,84.5681,0.1833
GBP,2024-02-19,85.5747,85.3355,85.5637,85.8062,0.1823
GBP,2024-02-20,83.4178,83.1813,82.7771,84.139,0.1042
GBP,2024-02-21,84.9889,85.774,84.7218,85.0685,0.1777
GBP,2024-02-22,82.7718,82.9868,83.648,83.6482,0.0719
GBP,2024-02-23,85.1369,85.1718,85.0427,84.5092,0.1356
GBP,2024-02-26,85.052,84.0081,84.2135,85.39,0.0896
GBP,2024-02-27,82.5582,83.5964,82.8309,81.4048,0.2069
GBP,2024-02-28,83.972,83.7031,83.6637,82.9463,0.205
GBP,2024-02-29,84.6949,85.1609,84.314,86.456,0.15
GBP,2024-03-01,82.4516,82.8764,81.2086,81.4369,0.1319
GBP,2024-03-04,84.0499,84.223,84.3411,85.1718,0.266
GBP,2024-03-05,83.8296,83.5776,84.4041,84.0876,0.2052
GBP,2024-03-06,84.1087,84.3075,84.2033,83.0165,0.1917
GBP,2024-03-07,84.5473,83.9744,83.5523,85.1213,0.22
GBP,2024-03-08,82.2914,81.8084,82.1658,82.7941,0.2398
GBP,2024-03-11,84.3396,84.4182,84.6528,85.5696,0.1018
GBP,2024-03-12,85.262,85.3198,84.2667,85.9409,0.1432
GBP,2024-03-13,83.1141,83.1436,82.6999,83.1912,0.1203
GBP,2024-03-14,83.4679,83.7071,84.3322,83.926,0.101
GBP,2024-03-15,82.4802,81.8365,83.1771,81.1247,0.1145
GBP,2024-03-18,85.5867,85.5238,85.2979,85.9872,0.1566
GBP,2024-03-19,83.556,83.1584,82.6306,85.3632,0.0659
GBP,2024-03-20,82.6095,82.6696,82.8917,83.1154,0.1136
GBP,2024-03-21,85.7985,86.5938,85.4923,86.8255,0.2053
GBP,2024-03-22,83.0695,82.8614,82.8305,83.9312,0.157
GBP,2024-03-25,82.0565,81.8551,81.8935,81.9808,0.2486
GBP,2024-03-26,82.2475,82.7003,81.3029,84.519,0.1298
GBP,2024-03-27,84.1249,84.6098,83.8272,84.0261,0.1718
GBP,2024-03-28,81.1012,81.6423,80.8382,80.8788,0.2523
GBP,2024-03-29,82.9586,82.957,81.7628,82.1265,0.1225
GBP,2024-04-01,83.4865,84.1068,83.1826,82.1938,0.1234
GBP,2024-04-02,83.0261,83.1875,82.6132,83.4443,0.0612
GBP,2024-04-03,84.6974,85.0237,83.8052,85.1416,0.2051
GBP,2024-04-04,84.1,84.9731,83.6389,84.0021,0.2636
GBP,2024-04-05,84.5225,85.0094,84.9607,83.2342,0.1646
GBP,2024-04-08,83.779,83.6719,83.5085,85.3676,0.1848
GBP,2024-04-09,82.4925,82.6367,82.695,82.1048,0.1293
GBP,2024-04-10,83.1558,82.7283,83.0197,82.5952,0.0035
GBP,2024-04-11,85.6865,86.4308,85.6746,85.7053,0.0914
GBP,2024-04-12,85.3292,86.4779,85.0509,86.3527,0.1588
GBP,2024-04-15,82.2968,82.2909,82.0308,81.8422,0.1391
GBP,2024-04-16,83.5421,83.7017,83.316,82.4815,0.1141
GBP,2024-04-17,82.3489,83.0378,83.2017,83.5025,0.2193
GBP,2024-04-18,83.3313,82.2297,83.312,83.2671,0.0995
GBP,2024-04-19,83.1183,84.0834,82.5858,82.1937,0.0701
GBP,2024-04-22,83.3065,83.3997,82.8584,82.7712,0.1756
GBP,2024-04-23,85.5686,86.1764,85.3927,85.3855,0.1322
GBP,2024-04-24,84.8141,84.7005,84.5915,84.8653,0.1249
GBP,2024-04-25,82.261,82.6225,82.0915,82.7613,0.1233
GBP,2024-04-26,84.8543,84.6159,83.7983,83.1067,0.1717
GBP,2024-04-29,84.1089,83.9111,83.6967,85.3884,0.0392
GBP,2024-04-30,84.1362,83.0896,84.4191,85.7654,0.1209
GBP,2024-05-01,82.4596,82.5606,81.2257,80.6279,0.0974
GBP,2024-05-02,85.1309,86.2598,84.9826,83.8919,0.2548
GBP,2024-05-03,85.2279,85.7674,85.4341,85.1789,0.142
GBP,2024-05-06,83.9643,84.8898,83.3246,82.887,0.2188
GBP,2024-05-07,83.9466,84.4902,83.0134,82.835,0.1482
GBP,2024-05-08,83.102,82.5181,82.7287,85.6136,0.058
GBP,2024-05-09,83.6012,84.1215,83.3397,83.4881,0.085
GBP,2024-05-10,83.8663,83.6879,84.7612,85.0609,0.1979
GBP,2024-05-13,83.6852,83.9997,82.948,83.9095,0.1952
GBP,2024-05-14,83.336,84.192,82.9756,83.5301,0.0865
GBP,2024-05-15,83.9204,83.7045,84.0396,83.1051,0.0967
GBP,2024-05-16,85.7583,86.6239,84.5981,84.5354,0.1536
GBP,2024-05-17,82.34,82.1921,82.599,83.5796,0.1302
GBP,2024-05-20,84.7019,85.2039,83.35,83.2224,0.213
GBP,2024-05-21,84.7799,84.4932,84.0764,85.1161,0.1386
GBP,2024-05-22,82.8096,82.65,81.5846,82.8102,0.1891
GBP,2024-05-23,82.8426,82.6527,82.1016,81.493,0.1292
GBP,2024-05-24,83.6675,83.9232,83.5571,84.0633,0.1846
GBP,2024-05-27,84.3681,84.0752,84.3102,85.5629,0.1947
GBP,2024-05-28,82.2606,82.6364,83.0497,82.3076,0.2449
GBP,2024-05-29,82.6856,82.4684,82.1036,81.1428,0.1184
GBP,2024-05-30,84.2299,84.1128,84.1479,84.9741,0.1711
GBP,2024-05-31,83.9003,83.9307,83.5153,83.7766,0.1729
GBP,2024-06-03,83.1366,83.2453,83.4315,83.1015,0.1094
GBP,2024-06-04,82.5194,82.8488,82.2131,83.3023,0.1284
GBP,2024-06-05,84.0415,84.5169,83.6192,83.2159,0.1575
GBP,2024-06-06,83.9976,84.2012,84.8409,84.1581,0.2606
GBP,2024-06-07,83.2734,83.1094,82.8868,83.5858,0.2096
GBP,2024-06-10,82.3756,82.9413,81.8804,82.2335,0.1669
GBP,2024-06-11,84.6629,85.2991,85.0345,85.4831,0.1468
GBP,2024-06-12,83.7064,83.943,83.5815,84.8981,0.1458
GBP,2024-06-13,82.5139,82.5172,82.2246,83.7432,0.1802
GBP,2024-06-14,82.783,84.2255,82.4506,84.0583,0.1424
GBP,2024-06-17,84.1668,84.7866,83.3578,85.2242,0.1936
GBP,2024-06-18,83.3184,83.2325,82.9521,84.2515,0.1389
GBP,2024-06-19,84.6987,85.625,84.9568,83.8617,0.143
GBP,2024-06-20,83.9411,83.8788,83.065,84.3652,0.152
GBP,2024-06-21,82.1976,81.7397,81.8571,80.065,0.2006
GBP,2024-06-24,83.4753,85.2969,82.1214,83.2939,0.1447
GBP,2024-06-25,84.6291,85.6807,85.2481,82.8427,0.1189
GBP,2024-06-26,84.2162,84.6647,83.4813,83.0165,0.0342
GBP,2024-06-27,84.4915,84.2774,85.3007,84.6366,0.1897
GBP,2024-06-28,83.5114,83.4825,83.3911,83.1408,0.0826
GBP,2024-07-01,82.9188,83.3794,82.558,83.0869,0.1002
GBP,2024-07-02,83.452,82.5635,83.1627,84.8808,0.0763
GBP,2024-07-03,83.0476,83.4121,82.2211,82.5993,0.1154
GBP,2024-07-04,81.6646,81.9163,80.4435,81.9419,0.1489
GBP,2024-07-05,83.9556,84.15,84.1621,84.7789,0.1613
GBP,2024-07-08,83.6511,83.3634,82.7993,84.3158,0.1224
GBP,2024-07-09,84.6353,84.5865,84.8263,83.8756,0.0614
GBP,2024-07-10,84.105,83.3895,84.5193,82.0294,0.1457
GBP,2024-07-11,83.4832,83.5198,83.8045,82.3109,0.1732
GBP,2024-07-12,83.0829,83.4411,83.3256,83.264,0.2152
GBP,2024-07-15,84.2197,84.2134,83.8911,83.979,0.1504
GBP,2024-07-16,83.3079,83.4257,83.0018,82.3145,0.0992
GBP,2024-07-17,82.2449,81.6448,82.6536,82.4044,0.1054
GBP,2024-07-18,84.1471,84.3645,84.9314,84.8021,0.1905
GBP,2024-07-19,82.6396,83.0497,82.8679,82.7373,0.0868
GBP,2024-07-22,81.8404,81.849,81.7022,81.4427,0.0908
GBP,2024-07-23,83.2336,83.5682,83.056,83.4161,0.1165
GBP,2024-07-24,84.8052,84.4171,84.3614,85.9871,0.174
GBP,2024-07-25,83.431,83.3668,82.7129,82.008,0.1015
GBP,2024-07-26,83.2359,84.0548,82.846,82.2679,0.1345
GBP,2024-07-29,83.0192,82.8643,82.3297,81.6474,0.2304
GBP,2024-07-30,84.4617,85.2071,84.4932,84.3118,0.0783
GBP,2024-07-31,83.1088,83.5557,82.2608,82.0017,0.1317
GBP,2024-08-01,83.4822,82.9843,82.9865,82.7582,0.1402
GBP,2024-08-02,83.1815,82.9869,82.9851,82.9659,0.1314
GBP,2024-08-05,82.905,83.2648,81.8782,83.0449,0.1998
GBP,2024-08-06,82.2433,82.5221,82.592,80.7663,0.113
GBP,2024-08-07,84.8254,85.5004,84.5039,83.2927,0.1402
GBP,2024-08-08,83.9352,84.223,84.6571,83.0449,0.1468
GBP,2024-08-09,84.1698,83.2717,84.0508,84.3128,0.1925
GBP,2024-08-12,84.3263,84.8176,84.5263,82.4183,0.1303
GBP,2024-08-13,84.6351,85.5318,84.0798,85.0645,0.169
GBP,2024-08-14,83.0774,83.2123,82.0428,82.1348,0.2307
GBP,2024-08-15,83.3115,84.1742,83.8149,83.8974,0.1132
GBP,2024-08-16,82.2182,82.5275,81.5135,81.3733,0.075
GBP,2024-08-19,83.5416,83.6979,83.0675,84.4912,0.147
GBP,2024-08-20,85.489,85.8011,85.4622,83.8774,0.1369
GBP,2024-08-21,83.2971,83.9773,82.8659,82.1177,0.1586
GBP,2024-08-22,84.305,85.269,83.6613,85.0659,0.153
GBP,2024-08-23,84.0218,84.8466,84.4882,83.6724,0.1114
GBP,2024-08-26,84.0126,84.8278,84.1111,81.6223,0.1294
GBP,2024-08-27,84.547,85.0158,84.1329,84.267,0.086
GBP,2024-08-28,84.1488,83.9316,82.8567,84.7193,0.121
